2025-08-24 11:41:04 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:04:16 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 4.34ms
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 88.08ms
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 73.36ms
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:04:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 10.35ms
2025-08-24 12:04:27 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:04:27 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: eduardouio7@gmail.com
2025-08-24 12:04:27 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 6.35ms
2025-08-24 12:04:27 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:04:27 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 4.14ms
2025-08-24 12:04:30 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:04:30 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:04:31 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123s no encontrada  https://dev-7.com/licences/validator.php?licence=ABC123s en servicio externo
2025-08-24 12:04:31 | WARNING | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com no tiene licencias válidas en el servicio externo
2025-08-24 12:04:31 | WARNING | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login fallido para eduardouio7@gmail.com: Sin licencias válidas
2025-08-24 12:04:31 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 200 - Tiempo: 987.39ms
2025-08-24 12:12:35 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:35 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 23.75ms
2025-08-24 12:12:38 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:12:39 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:12:40 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123s no encontrada  https://dev-7.com/licences/validator.php?licence=ABC123s en servicio externo
2025-08-24 12:12:40 | WARNING | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com no tiene licencias válidas en el servicio externo
2025-08-24 12:12:40 | WARNING | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login fallido para eduardouio7@gmail.com: Sin licencias válidas
2025-08-24 12:12:40 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 200 - Tiempo: 2127.28ms
2025-08-24 12:12:40 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Respuesta lenta detectada: 2127.28ms
2025-08-24 12:12:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:12:49 | ERROR | Usuario: eduardouio7@gmail.com | URL: /admin | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:12:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 404 - Tiempo: 10.35ms
2025-08-24 12:12:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:12:50 | ERROR | Usuario: eduardouio7@gmail.com | URL: /admin/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:12:50 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:50 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 33.84ms
2025-08-24 12:12:51 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:51 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 49.64ms
2025-08-24 12:12:51 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:51 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 6.27ms
2025-08-24 12:12:52 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:52 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 110.89ms
2025-08-24 12:12:52 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:52 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 3.2ms
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/1/change/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 14.49ms
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/accounts/license/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 22.12ms
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:12:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /admin/jsi18n/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 2.9ms
2025-08-24 12:13:01 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:13:01 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:13:03 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123 validada exitosamente
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com tiene 1 licencia(s) válida(s)
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login exitoso para eduardouio7@gmail.com - Sesión: temporal (hasta cerrar navegador)
2025-08-24 12:13:03 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 2037.78ms
2025-08-24 12:13:03 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Respuesta lenta detectada: 2037.78ms
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:13:03 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:13:03 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 8.81ms
2025-08-24 12:13:06 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:06 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: ProfileTempView | Mensaje: Acceso a perfil por usuario: eduardouio7@gmail.com
2025-08-24 12:13:06 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 8.49ms
2025-08-24 12:13:06 | INFO | Usuario: eduardouio7@gmail.com | URL: /media/accounts/pictures/logo.jpeg | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:06 | INFO | Usuario: eduardouio7@gmail.com | URL: /media/accounts/pictures/logo.jpeg | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 10.63ms
2025-08-24 12:13:09 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:09 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:13:09 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.3ms
2025-08-24 12:13:11 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:11 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: ProfileTempView | Mensaje: Acceso a perfil por usuario: eduardouio7@gmail.com
2025-08-24 12:13:11 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 2.8ms
2025-08-24 12:13:34 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:34 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 404 - Tiempo: 4.86ms
